17,15,Komitet Wyborczy Kongres Nowej Prawicy,13,SOKOŁOWSKI,Wojciech Ryszard,SOKOŁOWSKI,M,Radom,technik mechanik,nie należy do partii politycznej,,,,,,
17,15,Komitet Wyborczy Kongres Nowej Prawicy,14,RAFALSKA,Monika Katarzyna,RAFALSKA,K,Parznice,technik ekonomista,nie należy do partii politycznej,,,,,,
17,15,Komitet Wyborczy Kongres Nowej Prawicy,15,STEFAŃSKA,Jolanta Janina,STEFAŃSKA,K,Radom,sprzedawca,nie należy do partii politycznej,,,,,,
17,15,Komitet Wyborczy Kongres Nowej Prawicy,16,KUMOR,Marcin,KUMOR,M,Radom,student,nie należy do partii politycznej,,,,,,
17,15,Komitet Wyborczy Kongres Nowej Prawicy,17,CZARNOCKA,Alicja Maria,CZARNOCKA,K,Radom,nauczyciel emeryt,nie należy do partii politycznej,,,,,,
17,15,Komitet Wyborczy Kongres Nowej Prawicy,18,GRUSZCZYŃSKI,Dariusz,GRUSZCZYŃSKI,M,Radom,nauczyciel,nie należy do partii politycznej,,,,,,
18,1,Komitet Wyborczy Prawo i Sprawiedliwość,1,ZAGÓRSKI,Marek Tadeusz,ZAGÓRSKI,M,Warszawa,prezes,Polska Razem Zjednoczona Prawica,,,,,,
18,1,Komitet Wyborczy Prawo i Sprawiedliwość,2,TCHÓRZEWSKI,Krzysztof Józef,TCHÓRZEWSKI,M,Siedlce,parlamentarzysta,Prawo i Sprawiedliwość,,,,,,
18,1,Komitet Wyborczy Prawo i Sprawiedliwość,3,CZARTORYSKI,Arkadiusz,CZARTORYSKI,M,Ostrołęka,nauczyciel,Prawo i Sprawiedliwość,,,,,,
18,1,Komitet Wyborczy Prawo i Sprawiedliwość,4,KOWALCZYK,Henryk,KOWALCZYK,M,Golądkowo,parlamentarzysta,Prawo i Sprawiedliwość,,,,,,
18,1,Komitet Wyborczy Prawo i Sprawiedliwość,5,PAWŁOWICZ,Krystyna,PAWŁOWICZ,K,Warszawa,nauczyciel akademicki,nie należy do partii politycznej,,,,,,
18,1,Komitet Wyborczy Prawo i Sprawiedliwość,6,WOŹNIAK,Grzegorz Adam,WOŹNIAK,M,Trąbki,geograf,Prawo i Sprawiedliwość,,,,,,
18,1,Komitet Wyborczy Prawo i Sprawiedliwość,7,WARGOCKA,Teresa Anna,WARGOCKA,K,Mińsk Mazowiecki,socjolog,Prawo i Sprawiedliwość,,,,,,
18,1,Komitet Wyborczy Prawo i Sprawiedliwość,8,PIŁKA,Marian,PIŁKA,M,Trąbki,historyk,Prawica Rzeczypospolitej,,,,,,
18,1,Komitet Wyborczy Prawo i Sprawiedliwość,9,ANDRZEJEWSKI,Dariusz,ANDRZEJEWSKI,M,Wyszków,prezes,Prawo i Sprawiedliwość,,,,,,
18,1,Komitet Wyborczy Prawo i Sprawiedliwość,10,WINIARSKI,Krzysztof,WINIARSKI,M,Ostrów Mazowiecka,dyrektor zarządzający,Prawo i Sprawiedliwość,,,,,,
18,1,Komitet Wyborczy Prawo i Sprawiedliwość,11,KAPUSTA,Urszula,KAPUSTA,K,Karniewo,bez zawodu,nie należy do partii politycznej,,,,,,
18,1,Komitet Wyborczy Prawo i Sprawiedliwość,12,KLIMIUK,Katarzyna,KLIMIUK,K,Łosice,pedagog,Prawo i Sprawiedliwość,,,,,,
18,1,Komitet Wyborczy Prawo i Sprawiedliwość,13,WOŹNIAK-SIONEK,Elżbieta,WOŹNIAK-SIONEK,K,Parysów,animator kultury,Prawo i Sprawiedliwość,,,,,,
18,1,Komitet Wyborczy Prawo i Sprawiedliwość,14,SKRZYPEK,Dorota,SKRZYPEK,K,Sokołów Podlaski,dyrektor przedszkola,nie należy do partii politycznej,,,,,,
18,1,Komitet Wyborczy Prawo i Sprawiedliwość,15,DREWNOWSKA,Eliza,DREWNOWSKA,K,Drewnowo-Ziemaki,nauczyciel,Prawo i Sprawiedliwość,,,,,,
18,1,Komitet Wyborczy Prawo i Sprawiedliwość,16,GAŁĄZKA,Marek,GAŁĄZKA,M,Zalesie,urzędnik,Prawo i Sprawiedliwość,,,,,,
18,1,Komitet Wyborczy Prawo i Sprawiedliwość,17,ŻOCHOWSKI,Zdzisław,ŻOCHOWSKI,M,Grądy,rolnik,Prawo i Sprawiedliwość,,,,,,
18,1,Komitet Wyborczy Prawo i Sprawiedliwość,18,CZYŻ,Zofia,CZYŻ,K,Siedlce,pielęgniarka,nie należy do partii politycznej,,,,,,
18,1,Komitet Wyborczy Prawo i Sprawiedliwość,19,BRODZIK,Małgorzata Elżbieta,BRODZIK,K,Wolkowe,ekonomista,nie należy do partii politycznej,,,,,,
18,1,Komitet Wyborczy Prawo i Sprawiedliwość,20,BRODACKA-BARTOSZUK,Anna Grażyna,BRODACKA-BARTOSZUK,K,Czerwonka Folwark,lekarz chirurg,Prawo i Sprawiedliwość,,,,,,
18,1,Komitet Wyborczy Prawo i Sprawiedliwość,21,FILIPEK,Krzysztof,FILIPEK,M,Międzyleś,rolnik,nie należy do partii politycznej,,,,,,
18,1,Komitet Wyborczy Prawo i Sprawiedliwość,22,BALA,Joanna,BALA,K,Zazdrość,urzędnik samorządowy,Prawo i Sprawiedliwość,,,,,,
18,1,Komitet Wyborczy Prawo i Sprawiedliwość,23,FIDURA,Marcin,FIDURA,M,Ostrów Mazowiecka,adwokat,nie należy do partii politycznej,,,,,,
18,1,Komitet Wyborczy Prawo i Sprawiedliwość,24,MILEWSKI,Daniel George,MILEWSKI,M,Mińsk Mazowiecki,prawnik,Prawo i Sprawiedliwość,,,,,,
18,2,Komitet Wyborczy Platforma Obywatelska RP,1,HIBNER,Jolanta Emilia,HIBNER,K,Warszawa,inżynier inżynierii środowiska,Platforma Obywatelska Rzeczypospolitej Polskiej,,,,,,
18,2,Komitet Wyborczy Platforma Obywatelska RP,2,MROCZEK,Czesław,MROCZEK,M,Targówka,prawnik,Platforma Obywatelska Rzeczypospolitej Polskiej,,,,,,
18,2,Komitet Wyborczy Platforma Obywatelska RP,3,LANC,Elżbieta,LANC,K,Sadowne,nauczyciel,Platforma Obywatelska Rzeczypospolitej Polskiej,,,,,,
18,2,Komitet Wyborczy Platforma Obywatelska RP,4,POPIELARZ,Mariusz Piotr,POPIELARZ,M,Ostrołęka,ekonomista,Platforma Obywatelska Rzeczypospolitej Polskiej,,,,,,
18,2,Komitet Wyborczy Platforma Obywatelska RP,5,SOSNOWSKA,Marta,SOSNOWSKA,K,Siedlce,ekonomista,Platforma Obywatelska Rzeczypospolitej Polskiej,,,,,,
18,2,Komitet Wyborczy Platforma Obywatelska RP,6,CHMIEL,Patrycja Maria,CHMIEL,K,Siedlce,politolog,nie należy do partii politycznej,,,,,,
18,2,Komitet Wyborczy Platforma Obywatelska RP,7,GORA,Stefan Marian,GORA,M,Unin Kolonia,mgr inż. rolnictwa,Platforma Obywatelska Rzeczypospolitej Polskiej,,,,,,
18,2,Komitet Wyborczy Platforma Obywatelska RP,8,JASTRZĘBOWSKA,Jolanta,JASTRZĘBOWSKA,K,Maków Mazowiecki,prawnik,Platforma Obywatelska Rzeczypospolitej Polskiej,,,,,,
18,2,Komitet Wyborczy Platforma Obywatelska RP,10,KULICKI,Marcin Antoni,KULICKI,M,Siedlce,ekonomista,Platforma Obywatelska Rzeczypospolitej Polskiej,,,,,,
18,2,Komitet Wyborczy Platforma Obywatelska RP,11,SKŁADANOWSKI,Witold,SKŁADANOWSKI,M,Wyszków,technik mechanik,nie należy do partii politycznej,,,,,,
18,2,Komitet Wyborczy Platforma Obywatelska RP,12,WUJEK,Bogumiła Maria,WUJEK,K,Kaczkowo Nowe,nauczyciel,nie należy do partii politycznej,,,,,,
18,2,Komitet Wyborczy Platforma Obywatelska RP,13,WILBIK,Norbert Tomasz,WILBIK,M,Garwolin,pośrednik pracy,Platforma Obywatelska Rzeczypospolitej Polskiej,,,,,,
18,2,Komitet Wyborczy Platforma Obywatelska RP,14,ŚWIDERSKI,Janusz,ŚWIDERSKI,M,Różan,urzędnik samorządowy,Platforma Obywatelska Rzeczypospolitej Polskiej,,,,,,
18,2,Komitet Wyborczy Platforma Obywatelska RP,15,KRASKA-ROMANOWSKA,Beata,KRASKA-ROMANOWSKA,K,Długi Kąt,ekonomista,Platforma Obywatelska Rzeczypospolitej Polskiej,,,,,,
18,2,Komitet Wyborczy Platforma Obywatelska RP,16,ŚRODA,Paweł,ŚRODA,M,Sokołów Podlaski,prawnik,Platforma Obywatelska Rzeczypospolitej Polskiej,,,,,,
18,2,Komitet Wyborczy Platforma Obywatelska RP,17,KELLEHER,Hanna Bożenna,KELLEHER,K,Janówek,językoznawca,nie należy do partii politycznej,,,,,,
18,2,Komitet Wyborczy Platforma Obywatelska RP,18,SZYMBORSKA,Hanna,SZYMBORSKA,K,Lucynów Duży,technik ogrodnik,nie należy do partii politycznej,,,,,,
18,2,Komitet Wyborczy Platforma Obywatelska RP,19,MINARCZUK,Karol,MINARCZUK,M,Sokołów Podlaski,prawnik,Platforma Obywatelska Rzeczypospolitej Polskiej,,,,,,
18,2,Komitet Wyborczy Platforma Obywatelska RP,20,WARYŃSKA-MAJEROWICZ,Beata,WARYŃSKA-MAJEROWICZ,K,Dębe Wielkie,ekonomista,Platforma Obywatelska Rzeczypospolitej Polskiej,,,,,,
18,2,Komitet Wyborczy Platforma Obywatelska RP,21,CZUBKOWSKA,Sylwia Marta,CZUBKOWSKA,K,Skuszew,księgowa,nie należy do partii politycznej,,,,,,
18,2,Komitet Wyborczy Platforma Obywatelska RP,22,DANILUK,Andrzej,DANILUK,M,Łosice,nauczyciel,Platforma Obywatelska Rzeczypospolitej Polskiej,,,,,,
18,2,Komitet Wyborczy Platforma Obywatelska RP,23,KOSESKI,Adam Waldemar,KOSESKI,M,Warszawa,nauczyciel akademicki,nie należy do partii politycznej,,,,,,
18,3,Komitet Wyborczy Partia Razem,1,NOWAK,Marta Małgorzata,NOWAK,K,Gdynia,tłumaczka,Partia Razem,,,,,,
18,3,Komitet Wyborczy Partia Razem,2,KARPIŃSKI,Artur Piotr,KARPIŃSKI,M,Warszawa,programista aplikacji,Partia Razem,,,,,,
18,3,Komitet Wyborczy Partia Razem,3,OLKO,Dorota Zofia,OLKO,K,Siedlce,socjolog,Partia Razem,,,,,,
18,3,Komitet Wyborczy Partia Razem,4,SKRZYNIARZ,Michał Aleksander,SKRZYNIARZ,M,Sulejówek,przedstawiciel handlowy,Partia Razem,,,,,,
18,3,Komitet Wyborczy Partia Razem,5,GODLEWSKA,Monika Zofia,GODLEWSKA,K,Warszawa,analityk systemów teleinformatycznych,Partia Razem,,,,,,
18,3,Komitet Wyborczy Partia Razem,6,HAJDUK,Grzegorz,HAJDUK,M,Warszawa,ekonomista,Partia Razem,,,,,,
18,3,Komitet Wyborczy Partia Razem,7,GLATZ,Małgorzata Barbara,GLATZ,K,Warszawa,technik usług kosmetycznych,Partia Razem,,,,,,
18,3,Komitet Wyborczy Partia Razem,8,MIĘTUS,Norbert Wojciech,MIĘTUS,M,Warszawa,asystent dyrektora,Partia Razem,,,,,,
18,3,Komitet Wyborczy Partia Razem,9,MURAWSKA,Katarzyna,MURAWSKA,K,Szymanów,socjolog,Partia Razem,,,,,,
18,3,Komitet Wyborczy Partia Razem,10,BRODOWICZ,Krzysztof,BRODOWICZ,M,Warszawa,specjalista ds. mediów interaktywnych,Partia Razem,,,,,,
18,3,Komitet Wyborczy Partia Razem,11,TOMASZEWSKA,Agata Iwona,TOMASZEWSKA,K,Warszawa,kierownik agencji reklamowej,nie należy do partii politycznej,,,,,,
18,3,Komitet Wyborczy Partia Razem,12,KUŚMIEREK,Wojciech,KUŚMIEREK,M,Warszawa,konsultant ds. systemów teleinformatycznych,Partia Razem,,,,,,
18,3,Komitet Wyborczy Partia Razem,13,ŁOPATNIUK,Paulina Maria,ŁOPATNIUK,K,Gdańsk,lekarz specjalista patomorfologii,nie należy do partii politycznej,,,,,,
18,3,Komitet Wyborczy Partia Razem,14,BASTRZYK,Łukasz,BASTRZYK,M,Gdańsk,programista,Partia Razem,,,,,,
18,4,Komitet Wyborczy KORWiN,1,WYRZYKOWSKI,Paweł Stanisław,WYRZYKOWSKI,M,Siedlce,politolog,KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja,,,,,,
18,4,Komitet Wyborczy KORWiN,2,REDUCH,Izabela,REDUCH,K,Mińsk Mazowiecki,księgowa,KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja,,,,,,
18,4,Komitet Wyborczy KORWiN,3,JAWORSKI,Krystian Aleksander,JAWORSKI,M,Skurcza,sprzedawca,nie należy do partii politycznej,,,,,,
18,4,Komitet Wyborczy KORWiN,4,STEFANIUK,Piotr Paweł,STEFANIUK,M,Łosice,politolog,KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja,,,,,,
18,4,Komitet Wyborczy KORWiN,5,ŻMUDZIŃSKI,Jakub Andrzej,ŻMUDZIŃSKI,M,Ostrołęka,przedstawiciel handlowy,Kongres Nowej Prawicy,,,,,,
18,4,Komitet Wyborczy KORWiN,6,JASZCZAK,Adrian,JASZCZAK,M,Ostrów Mazowiecka,reżyser filmowy,KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja,,,,,,
18,4,Komitet Wyborczy KORWiN,7,SOCHARSKA,Hanna,SOCHARSKA,K,Pułtusk,mechanik obróbki skrawaniem,nie należy do partii politycznej,,,,,,
18,4,Komitet Wyborczy KORWiN,8,GRZESZCZUK,Paulina,GRZESZCZUK,K,Łosice,filolog polski,nie należy do partii politycznej,,,,,,
18,4,Komitet Wyborczy KORWiN,9,GĄGOL,Jakub,GĄGOL,M,Mińsk Mazowiecki,przedstawiciel handlowy,KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja,,,,,,
18,4,Komitet Wyborczy KORWiN,10,LIPIŃSKA,Bogumiła,LIPIŃSKA,K,Siedlce,krawcowa,nie należy do partii politycznej,,,,,,
18,4,Komitet Wyborczy KORWiN,11,PIÓRO,Michał,PIÓRO,M,Mordy,przedsiębiorca,nie należy do partii politycznej,,,,,,
18,4,Komitet Wyborczy KORWiN,12,ROMANYSZYN,Tomasz,ROMANYSZYN,M,Mrozy,technik informatyk,KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja,,,,,,
18,4,Komitet Wyborczy KORWiN,13,SALAMON,Aneta Anna,SALAMON,K,Siedlce,inżynier budownictwa,nie należy do partii politycznej,,,,,,
18,4,Komitet Wyborczy KORWiN,14,ZDUNEK,Łukasz,ZDUNEK,M,Ostrołęka,kierownik pociągu,KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja,,,,,,
18,4,Komitet Wyborczy KORWiN,15,ROSŁAN,Ewa,ROSŁAN,K,Siedlce,przedstawiciel handlowy,nie należy do partii politycznej,,,,,,
18,4,Komitet Wyborczy KORWiN,16,KOZŁOWSKI,Mateusz Bronisław,KOZŁOWSKI,M,Siedlce,kierownik projektu,KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja,,,,,,
18,4,Komitet Wyborczy KORWiN,17,ŁUGOWSKA,Wanda Maria,ŁUGOWSKA,K,Ostrołęka,weterynaryjny kontroler sanitarny,KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja,,,,,,
18,4,Komitet Wyborczy KORWiN,18,SOBIESZUK,Piotr,SOBIESZUK,M,Sulejówek,kierownik agencji reklamowej,nie należy do partii politycznej,,,,,,
18,4,Komitet Wyborczy KORWiN,19,CZAPLICKI,Maciej,CZAPLICKI,M,Siedlce,kierownik działu w handlu hurtowym,nie należy do partii politycznej,,,,,,
18,4,Komitet Wyborczy KORWiN,20,KĄDZIELA,Ewa,KĄDZIELA,K,Sadowne,opiekun osoby starszej,nie należy do partii politycznej,,,,,,
18,4,Komitet Wyborczy KORWiN,21,JANOWSKI,Sławomir,JANOWSKI,M,Zalas,nauczyciel,KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja,,,,,,
18,4,Komitet Wyborczy KORWiN,22,KORWIN-MIKKE,Anna,KORWIN-MIKKE,K,Warszawa,architekt,nie należy do partii politycznej,,,,,,
18,4,Komitet Wyborczy KORWiN,23,GÓRSKI,Stanisław Józef,GÓRSKI,M,Zając,inżynier rolnictwa,nie należy do partii politycznej,,,,,,
18,4,Komitet Wyborczy KORWiN,24,SKŁADANOWSKI,Roman Ryszard,SKŁADANOWSKI,M,Wyszków,inżynier mechanik - środki transportu,nie należy do partii politycznej,,,,,,
18,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,1,SAWICKI,Marek Wacław,SAWICKI,M,Sawice-Dwór,inżynier rolnictwa,Polskie Stronnictwo Ludowe,,,,,,
18,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,2,NALEWAJK,Tadeusz,NALEWAJK,M,Pułtusk,wyższy urzędnik państwowy,Polskie Stronnictwo Ludowe,,,,,,
18,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,3,BORKOWSKI,Krzysztof Wawrzyniec,BORKOWSKI,M,Borki-Sołdy,przedsiębiorca,Polskie Stronnictwo Ludowe,,,,,,
18,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,4,AUGUSTYNIAK,Mirosław Jan,AUGUSTYNIAK,M,Sypniewo,inżynier rolnik,Polskie Stronnictwo Ludowe,,,,,,
18,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,5,KOWALCZYK,Rafał Józef,KOWALCZYK,M,Wąsewo,inżynier rolnik,Polskie Stronnictwo Ludowe,,,,,,
18,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,6,CAŁKA,Maria,CAŁKA,K,Starogród,ekonomista,Polskie Stronnictwo Ludowe,,,,,,
18,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,7,JASTRZĘBSKI,Stanisław,JASTRZĘBSKI,M,Wyszków,weterynarz,Polskie Stronnictwo Ludowe,,,,,,
18,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,8,BAŁDYGA,Krzysztof Konstanty,BAŁDYGA,M,Ostrołęka,inżynier rolnictwa,Polskie Stronnictwo Ludowe,,,,,,
18,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,9,TARCZYŃSKI,Antoni Jan,TARCZYŃSKI,M,Karolina,nauczyciel,Polskie Stronnictwo Ludowe,,,,,,
18,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,10,SUCHENEK,Andrzej,SUCHENEK,M,Łochów,nauczyciel,nie należy do partii politycznej,,,,,,
18,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,11,BOJDO,Dorota Agata,BOJDO,K,Górki,weterynarz,nie należy do partii politycznej,,,,,,
18,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,12,GÓRSKA,Anna,GÓRSKA,K,Halinów,inżynier rolnik,Polskie Stronnictwo Ludowe,,,,,,
18,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,13,BOMBIK,Antoni,BOMBIK,M,Siedlce,nauczyciel,nie należy do partii politycznej,,,,,,
18,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,14,OROWIECKA,Teresa,OROWIECKA,K,Kacprówek,inżynier rolnik,Polskie Stronnictwo Ludowe,,,,,,
18,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,15,BŁASZCZAK,Marek Aleksander,BŁASZCZAK,M,Suchcice,wyższy urzędnik państwowy,Polskie Stronnictwo Ludowe,,,,,,
18,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,16,WOCIAL,Hanna,WOCIAL,K,Jakubów,pracownik samorządowy,nie należy do partii politycznej,,,,,,
18,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,17,KSIĘŻOPOLSKA,Iwona,KSIĘŻOPOLSKA,K,Siedlce,urzędnik,nie należy do partii politycznej,,,,,,
18,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,18,CZYŻ,Dorota,CZYŻ,K,Ostrołęka,nauczyciel,nie należy do partii politycznej,,,,,,
18,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,19,KURAK,Magdalena,KURAK,K,Ostrów Mazowiecka,terapeuta integracji sensorycznej,nie należy do partii politycznej,,,,,,
18,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,20,DUSIŃSKA,Agnieszka Barbara,DUSIŃSKA,K,Rybienko Nowe,technik rolnik,Polskie Stronnictwo Ludowe,,,,,,
18,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,21,WIECZOREK,Anna Agnieszka,WIECZOREK,K,Krypy,urzędnik samorządowy,nie należy do partii politycznej,,,,,,
18,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,22,KOZERA,Mariusz,KOZERA,M,Barcząca,drogowiec,Polskie Stronnictwo Ludowe,,,,,,
18,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,23,WAKULIŃSKA,Jolanta Krystyna,WAKULIŃSKA,K,Nowy Bartków,technik rolnik,nie należy do partii politycznej,,,,,,
18,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,24,SMOLAREK,Ryszard,SMOLAREK,M,Miętne,ekonomista rolnik,Polskie Stronnictwo Ludowe,,,,,,
18,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,1,PIECHNA-WIĘCKIEWICZ,Paulina Krystyna,PIECHNA-WIĘCKIEWICZ,K,Warszawa,prawnik,Sojusz Lewicy Demokratycznej,,,,,,
18,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,2,ŻEBROWSKI,Kamil,ŻEBROWSKI,M,Augustów,elektroradiolog,Twój Ruch,,,,,,
18,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,3,KRUPA,Jacek,KRUPA,M,Siedlce,technik mechanik pojazdów samochodowych,Sojusz Lewicy Demokratycznej,,,,,,
18,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,4,JASZCZUK,Zbigniew Jan,JASZCZUK,M,Łosice,elektryk,Sojusz Lewicy Demokratycznej,,,,,,
18,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,5,ZYGMUNT,Beata,ZYGMUNT,K,Różan,nauczyciel,nie należy do partii politycznej,,,,,,
18,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,6,ABRAMCZYK,Jolanta Maria,ABRAMCZYK,K,Kamionna,nauczyciel,Sojusz Lewicy Demokratycznej,,,,,,
18,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,7,PODOLECKI,Piotr Mirosław,PODOLECKI,M,Ostrów Mazowiecka,operator maszyn i urządzeń przemysłu spożywczego,Twój Ruch,,,,,,
18,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,8,KRUSZEWSKI,Wacław Maksymilian,KRUSZEWSKI,M,Sokołów Podlaski,pedagog,nie należy do partii politycznej,,,,,,
18,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,9,KARWACKA,Katarzyna,KARWACKA,K,Grabówiec,nauczyciel,Twój Ruch,,,,,,
18,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,10,DOMAŃSKA,Barbara Stefania,DOMAŃSKA,K,Węgrów,inżynier rolnictwa,nie należy do partii politycznej,,,,,,
18,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,11,CZYŻEWICZ,Tadeusz Andrzej,CZYŻEWICZ,M,Wielgolas Brzeziński,informatyk,Twój Ruch,,,,,,
18,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,12,LIPOWSKI,Paweł,LIPOWSKI,M,Łukowo,zootechnik,nie należy do partii politycznej,,,,,,
18,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,13,SZYMANIUK,Katarzyna,SZYMANIUK,K,Stare Szpaki,ekonomista,nie należy do partii politycznej,,,,,,
18,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,14,BĄK,Henryk Wawrzyniec,BĄK,M,Mińsk Mazowiecki,technik budowlany,Twój Ruch,,,,,,
18,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,15,BAGIŃSKA,Barbara Anna,BAGIŃSKA,K,Mińsk Mazowiecki,nauczyciel,nie należy do partii politycznej,,,,,,
18,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,16,KOWALCZYK,Adam,KOWALCZYK,M,Podrogów,rolnik,Sojusz Lewicy Demokratycznej,,,,,,
18,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,18,SIKORSKA,Małgorzata,SIKORSKA,K,Siedlce,przewodnik muzealny,Twój Ruch,,,,,,
18,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,19,TRZPIL,Izabela Aldona,TRZPIL,K,Sokołów Podlaski,wykładowca akademicki,nie należy do partii politycznej,,,,,,
18,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,20,IDYCKI,Robert,IDYCKI,M,Kałuszyn,pracownik umysłowy,Sojusz Lewicy Demokratycznej,,,,,,
18,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,21,DOMARECKI,Jacek,DOMARECKI,M,Unin Kolonia,emeryt,Twój Ruch,,,,,,
18,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,22,HYŻY,Krzysztof Apolinary,HYŻY,M,Warszawa,menager kultury,nie należy do partii politycznej,,,,,,
18,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,24,MAKAREWICZ,Błażej,MAKAREWICZ,M,Pułtusk,dziennikarz,Sojusz Lewicy Demokratycznej,,,,,,
18,7,Komitet Wyborczy Wyborców „Kukiz'15”,1,SIARKOWSKA,Anna Maria,SIARKOWSKA,K,Siedlce,specjalista ds. planowania obronnego,nie należy do partii politycznej,,,,,,
18,7,Komitet Wyborczy Wyborców „Kukiz'15”,2,JAKOWICKI,Paweł,JAKOWICKI,M,Pułtusk,przedsiębiorca,nie należy do partii politycznej,,,,,,
18,7,Komitet Wyborczy Wyborców „Kukiz'15”,3,GŁOWACKI,Piotr,GŁOWACKI,M,Wyszków,ekonomista,Ruch Narodowy,,,,,,
18,7,Komitet Wyborczy Wyborców „Kukiz'15”,4,SULEWSKI,Adam,SULEWSKI,M,Papiernia,pedagog,nie należy do partii politycznej,,,,,,
18,7,Komitet Wyborczy Wyborców „Kukiz'15”,5,LISIEWSKI,Piotr,LISIEWSKI,M,Maków Mazowiecki,prawnik,nie należy do partii politycznej,,,,,,
18,7,Komitet Wyborczy Wyborców „Kukiz'15”,6,WÓJCIK,Andrzej,WÓJCIK,M,Ochudno,inżynier budowlany,Stronnictwo Pracy,,,,,,
18,7,Komitet Wyborczy Wyborców „Kukiz'15”,7,POŁASKA,Grażyna Monika,POŁASKA,K,Połazie,zootechnik,nie należy do partii politycznej,,,,,,
18,7,Komitet Wyborczy Wyborców „Kukiz'15”,8,FILIPOWICZ,Rafał Bartłomiej,FILIPOWICZ,M,Unin Kolonia,referent ds. magazynowania,nie należy do partii politycznej,,,,,,
